INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21216312, 'Rosï¿½rio', 'Mourinho', 'Castelo Branco    Sertã    Cernache do Bonjardim    3 283     7 206', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21311213, 'Cibelli', 'Abreu', 'Braga    Vieira do Minho Guilhofrei    1 154     1 140', 'Bombeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24811289, 'Tomï¿½s', 'Peçanha', 'Guarda    Guarda    Alvendre    231    1 294', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (64581311, 'Magda', 'Álvaro', 'Coimbra    Coimbra    Vil de Matos    775    820', 'Funcionário público');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26259272, 'Jasmim', 'Assunção', 'Lisboa    Arruda dos Vinhos    Arranhó    2 495     2 123', 'Motorista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (45177497, 'Cornï¿½lia', 'Vaz', 'Faro    Vila do Bispo    Vila do Bispo    956    5 844', 'Babysitter');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12188235, 'Linda', 'Velasques', 'Leiria    Leiria    Barreira    3 301     1 176', 'Técnico de recursos humanos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (35514522, 'Solange', 'Paes', 'Viana do castelo    Ponte de Lima    Poiares    847    591', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11162112, 'Vilmar', 'Guimarães', 'Castelo Branco    Fundão    Telhado    619    1 752', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11625592, 'Violeta', 'Menezes', 'Guarda    Celorico da Beira    Vila Boa do Mondego    150    1 096', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18324244, 'Pablo', 'Valadão', 'Bragança    Alfândega da Fé    Sendim da Ribeira    118    1 535', 'Empregado de mesa');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22432931, 'Marta', 'Toscano', 'Viana do castelo    Vila Nova de Cerveira    Vila Nova de Cerveira    1 264     332', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11311221, 'Ieda', 'Salles', 'Viana do castelo    Viana do Castelo    Afife    1 677     1 108', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43733123, 'Amï¿½rico', 'Lopes', 'Évora    Évora    Bacelo    8 297     1 325', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42164495, 'Dï¿½lio', 'Espírito Santo', 'Braga    Barcelos    Airó    946    381', 'Web designer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13142126, 'Laura', 'Seabra', 'Guarda    Guarda    Vale de Estrela    418    1 295', 'Técnico de recursos humanos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12471117, 'Valdemar', 'Piteira', 'Açores    Angra do Heroísmo    Sta. Bárbara    1 366     1 643', 'Farmacêutico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21153539, 'Fabï¿½ola', 'Malho', 'Braga    Vila Verde    Gomide    253    402', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31283454, 'Juvelina', 'Caniça', 'Aveiro    Vale de Cambra    Macieira de Cambra    4 821     1 788', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81472662, 'Leticia', 'Maltez', 'Açores    Lajes das Flores    Lajes das Flores    540    1 845', 'Fisioterapeuta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11295517, 'Dï¿½ris', 'Angelim', 'Aveiro    Estarreja    Beduído    7 794     2 023', 'Motorista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (83311111, 'Eli', 'Benevides', 'Porto    Felgueiras    Vila Cova da Lixa    3 150     460', 'Segurança privado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13121238, 'Alice', 'Chagas', 'Porto    Amarante    Lomba    859    322', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24218878, 'Nï¿½lia', 'Sousa', 'Guarda    Fornos de Algodres    Figueiró da Granja    471    1 168', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (37114441, 'Inï¿½cio', 'Paulos', 'Santarem    Rio Maior    Azambujeira    528    888', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11596116, 'Arlete', 'Antas', 'Santarem    Tomar    Paialvo    2 850     2 226', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13825372, 'Cï¿½cero', 'Quadros', 'Viseu    S. João da Pesqueira    Castanheiro do Sul    474    2 138', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14826715, 'Ivo', 'Rebimbas', 'Leiria    Leiria    Memória    885    1 125', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (86251916, 'Celso', 'Cisneiros', 'Viana do castelo    Valença    Taião    152    868', 'Cuidador de idosos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18131111, 'Hildegarda', 'Paredes', 'Braga    Barcelos    Carapeços    2 186     500', 'Babysitter');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32131111, 'Elvira', 'Vilarinho', 'Açores    Horta    Pedro Miguel    723    1 471', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41113717, 'Romeu', 'Cabreira', 'Faro    Olhão    Olhão    14 749     943', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41996161, 'Joviano', 'Carvalhal', 'Viana do castelo    Paredes de Coura    Resende    530    285', 'Técnico ambiental');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11813517, 'Flï¿½r', 'César', 'Braga    Cabeceiras de Basto    Vila Nune    370    456', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51174726, 'Valdemar', 'Mourato', 'Santarem    Rio Maior    Arrouquelas    608    2 781', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34512149, 'Hermes', 'Caneira', 'Açores    Angra do Heroísmo    Angra (N. S. da Conceição)    4 509     247', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (78214112, 'Alberta', 'Pedroso', 'Lisboa    Mafra    Igreja Nova    2 280     2 562', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (33274333, 'Isaï¿½as', 'Neiva', 'Bragança    Mogadouro    Castanheira    102    1 421', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (36912968, 'Levina', 'Mota', 'Aveiro    Sta. Maria da Feira    Rio Meão    4 688     647', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (92772417, 'Valentina', 'Barcelos', 'Castelo Branco    Penamacôr    Águas    330    1 519', 'Músico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11217441, 'Ferdinanda', 'Granja', 'Viana do castelo    Ponte da Barca    Cuide de Vila Verde    338    371', 'Especialista em cibersegurança');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (88845782, 'Ingrid', 'Angelim', 'Guarda    Fornos de Algodres    Cortiçô    180    511', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23151168, 'Angï¿½lica', 'Bandeira', 'Porto    Amarante    Bustelo    577    665', 'Farmacêutico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21219451, 'Rudolfo', 'Sobral', 'Braga    Braga    Oliveira (S. Pedro)    568    287', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31427253, 'Fernando', 'Barbosa', 'Guarda    Gouveia    S. Paio    945    1 550', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (76112151, 'Guilherme', 'Colares', 'Aveiro    Murtosa    Murtosa    3 140     1 456', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22173311, 'Lï¿½cio', 'Barroqueiro', 'Porto    Maia    Avioso (Sta. Maria)    3 360     464', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11519455, 'Ricarda', 'Tomé', 'Viseu    Castro Daire    Moledo    1 314     4 383', 'Analista de investimentos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81862135, 'Judite', 'Fartaria', 'Lisboa    Lourinhã    Ribamar    2 080     573', 'Segurança privado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22234151, 'Joaquim', 'Milheirão', 'Vila Real    Murça    Vilares    268    1 415', 'Dentista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15391343, 'Jacy', 'Horta', 'Viana do castelo    Ponte de Lima    Friastelas    515    420', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16169245, 'Yasmine', 'Sobral', 'Guarda    Celorico da Beira    Salgueirais    156    900', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31256361, 'Golias', 'Lagos', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Póvoa de Lanhoso (N. S. do Amparo)    4 602     562', 'Engenheiro agrónomo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22245321, 'Vilmar', 'Teixeira', 'Santarem    Rio Maior    Marmeleira    411    869', 'Gestor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31485271, 'Pascoal', 'Rios', 'Coimbra    Condeixa-a-Nova    Sebal    1 793     1 668', 'Gestor de marketing');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15114175, 'Sofia', 'Eiró', 'Viseu    Sernancelhe    Macieira    117    1 179', 'Web designer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13159571, 'Nara', 'Mafra', 'Leiria    Figueiró dos Vinhos    Arega    1 154     2 849', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29223466, 'Wilker', 'Siqueira', 'Açores    Sta. Cruz das Flores    Ponta Delgada    453    1 872', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (73682331, 'Adelaide', 'Bogado', 'Castelo Branco    Belmonte    Belmonte    3 227     2 732', 'Técnico ambiental');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22635234, 'ï¿½ndia', 'Bicudo', 'Viseu    Moimenta da Beira    Paradinha    133    629', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (53648552, 'Muriel', 'Camelo', 'Braga    Vila Nova de Famalicão    Nine    2 735     396', 'Cabeleireiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11615712, 'Hï¿½rcules', 'Barroso', 'Lisboa    Odivelas    Famões    9 008     469', 'Designer gráfico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (95432113, 'Rosana', 'Caeiro', 'Viana do castelo    Paredes de Coura    Rubiães    548    895', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (64625233, 'Constantino', 'Negromonte', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Águas Santas    386    274', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26661651, 'Iracema', 'Escobar', 'Castelo Branco    Idanha-a-Nova    Toulões    318    3 676', 'Guia turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14211321, 'Edmar', 'Paredes', 'Açores    Angra do Heroísmo    Angra (Sta. Luzia)    3 001     120', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43112212, 'Benvinda', 'Mota', 'Vila Real    Chaves    Faiões    880    794', 'Freelancer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32112112, 'Marisa', 'Lemes', 'Leiria    Alcobaça    Turquel    4 342     4 025', 'Gestor de projetos IT');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11838833, 'Narciso', 'Pinhal', 'Lisboa    Azambuja    Vila Nova de S. Pedro    725    1 438', 'Ator');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29118122, 'Mï¿½nica', 'Homem', 'Viana do castelo    Ponte de Lima    Sta. Comba    680    166', 'Gestor de produto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14288311, 'Altino', 'Canejo', 'Guarda    Trancoso    Trancoso (Sta. Maria)    1 313     3 653', 'Gestor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13516211, 'Neiva', 'Rosário', 'Braga    Guimarães    Selho (S. Jorge)    5 114     533', 'Guia turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21114182, 'Virgolina', 'Palha', 'Viseu    Tondela    Campo de Besteiros    1 395     790', 'Pedreiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14672411, 'Marieta', 'Poças', 'Braga    Vila Verde    Duas Igrejas    1 407     1 336', 'Economista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14124296, 'Marcos', 'Severiano', 'Castelo Branco    Covilhã    Barco    576    1 518', 'Influenciador digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (97166241, 'Apï¿½lo', 'Rebelo', 'Viseu    S. Pedro do Sul    Candal    150    1 551', 'Cuidador de idosos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14256492, 'Ivete', 'Fontoura', 'Braga    Guimarães    Pinheiro    1 301     151', 'Influenciador digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61452431, 'Libï¿½nio', 'Távora', 'Braga    Guimarães    Barco    1 430     295', 'Gestor de produto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34323212, 'Keila', 'Guedelha', 'Guarda    Guarda    S. Miguel da Guarda    6 734     890', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31811915, 'Cassandra', 'Franco', 'Viseu    Lamego    Cambres    2 678     1 116', 'Empreendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81326613, 'Vanderlei', 'Prates', 'Bragança    Vinhais    Vinhais    2 382     3 376', 'Gestor de projetos IT');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19162146, 'Guilherme', 'Morais', 'Bragança    Mogadouro    Peredo da Bemposta    258    1 805', 'Formador profissional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51172456, 'Vilma', 'Gouveia', 'Porto    Vila Nova de Gaia    Canidelo    23 737     805', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81142511, 'Iara', 'Rebotim', 'Braga    Barcelos    Silva    998    220', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21213672, 'Nestor', 'Carvalheira', 'Braga    Vila Verde    Freiriz    1 142     574', 'Especialista em inteligência artificial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (44141251, 'Eulï¿½lia', 'Boaventura', 'Braga    Braga    Ruilhe    1 306     172', 'Agricultor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32912112, 'Tï¿½nia', 'Moutinho', 'Guarda    Vila Nova de Foz Côa    Almendra    457    5 451', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41539611, 'Juliana', 'Lucas', 'Guarda    Guarda    Meios    260    578', 'Influenciador digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15452181, 'Loide', 'Rebelo', 'Leiria    Caldas da Rainha    Vidais    1 178     2 221', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32421492, 'Salomï¿½', 'Rezende', 'Coimbra    Figueira da Foz    Tavarede    7 722     970', 'Web designer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17312555, 'Juliano', 'Cantanhede', 'Açores    Ponta Delgada    Sta. Bárbara    880    871', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22211911, 'Janaï¿½na', 'Pimentel', 'Castelo Branco    Fundão    Enxames    596    2 245', 'Engenheiro industrial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (92223444, 'Osmar', 'Castilhos', 'Braga    Barcelos    Fonte Coberta    609    256', 'Engenheiro industrial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21986713, 'ï¿½nio', 'Cardoso', 'Aveiro    Estarreja    Salreu    4 153     1 616', 'Escritor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (68254728, 'Antero', 'Camacho', 'Viseu    S. João da Pesqueira    Pereiros    116    809', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41251114, 'Adriï¿½o', 'Pequeno', 'Castelo Branco    Idanha-a-Nova    S. Miguel de Acha    702    4 124', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (94321249, 'Madalena', 'Picanço', 'Viseu    S. Pedro do Sul    Candal    150    1 551', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15441146, 'Amanda', 'Sousa do Prado', 'Aveiro    Anadia    Amoreira da Gândara    1 379     856', 'Juiz');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32223219, 'Acï¿½cio', 'Coutinho', 'Porto    Maia    Folgosa    3 603     1 030', 'Gestor de produto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11417746, 'Eli', 'Lousã', 'Faro    Lagoa (Algarve)    Lagoa    6 059     2 567', 'DevOps engineer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51931513, 'Belinda', 'Noronha', 'Viana do castelo    Monção    Luzio    151    618', 'Operador de máquinas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22331826, 'Dï¿½bora', 'Castilhos', 'Aveiro    Arouca    Moldes    1 477     2 756', 'Analista de investimentos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43193317, 'Reginaldo', 'Grande', 'Braga    Barcelos    Galegos (S. Martinho)    2 051     310', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14741562, 'Altina', 'Colares', 'Vila Real    Valpaços    Sonim    317    1 103', 'Educador de infância');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (33889233, 'Priscilo', 'Melgaço', 'Lisboa    Lisboa    Graça    6 960     34', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43693173, 'Evelise', 'Casado', 'Madeira    Machico    Machico    11 947     1 741', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21481471, 'Ramiro', 'Seixas', 'Porto    Vila Nova de Gaia    Madalena    9 356     602', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19241331, 'Natï¿½lio', 'Caires', 'Viseu    Moimenta da Beira    Sarzedo    200    852', 'Web designer');
