INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12554151, 'Paulina', 'Campelo', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Taíde    1 569     734', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (37331127, 'Esdras', 'Muniz', 'Açores    Lagoa (Açores)    Cabouco    1 736     515', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (77621218, 'Abel', 'Castilho', 'Viana do castelo    Viana do Castelo    Castelo do Neiva    3 203     764', 'Agricultor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (75188161, 'Bruno', 'Monforte', 'Aveiro    Espinho    Paramos    3 789     598', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15311149, 'Orlando', 'Garrau', 'Braga    Barcelos    Pousa    2 290     613', 'Engenheiro eletrotécnico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23672253, 'Talita', 'Costa', 'Viana do castelo    Paredes de Coura    Parada    323    407', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (93471522, 'Rui', 'Homem', 'Santarem    Tomar    Madalena    3 466     3 056', 'Animador turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21128311, 'Luisa', 'Açores', 'Lisboa    Sintra    Queluz    27 910     293', 'Especialista em cibersegurança');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22282218, 'Aguinaldo', 'Letras', 'Santarem    Rio Maior    Outeiro da Cortiçada    829    1 453', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21318251, 'Calisto', 'Vale', 'Viana do castelo    Ponte da Barca    Touvedo (S. Lourenço)    266    265', 'Web designer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52219412, 'Isaï¿½as', 'Cangueiro', 'Madeira    Calheta (Madeira)    Estreito da Calheta    1 630     1 340', 'Eletricista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11231281, 'Verï¿½nica', 'Cortesão', 'Porto    Penafiel    Vila Cova    763    640', 'DevOps engineer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (55642115, 'Ermengarda', 'Ferraço', 'Viana do castelo    Paredes de Coura    Parada    323    407', 'Jornalista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11314261, 'Nï¿½ria', 'Curado', 'Viseu    Tabuaço    Adorigo    420    1 055', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21151431, 'Hortï¿½nsia', 'Sales', 'Viana do castelo    Ponte de Lima    Brandara    479    251', 'Pedreiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11732618, 'Liana', 'Sabala', 'Santarem    Santarem    Abrã    1 221     2 242', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12455141, 'Viviana', 'Robalo', 'Viana do castelo    Vila Nova de Cerveira    Sapardos    389    644', 'Analista de investimentos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52642121, 'Renato', 'Varela', 'Castelo Branco    Covilhã    Coutada    476    774', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11123112, 'Baltasar', 'Lins', 'Viseu    Mangualde    Santiago de Cassurrães    1 412     2 234', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14524221, 'Fabï¿½ola', 'Capucho', 'Aveiro    Águeda    Segadães    1 205     338', 'Engenheiro informático');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (45381211, 'Josï¿½lia', 'Cortesão', 'Viana do castelo    Ponte de Lima    Vilar das Almas    343    521', 'Engenheiro industrial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (95211722, 'Rosana', 'Pedro', 'Setúbal    Barreiro    Coina    1 576     539', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51731741, 'Marina', 'Jácome', 'Bragança    Miranda do Douro    Atenor    172    2 311', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (95611143, 'Petra', 'Gomide', 'Setúbal    Montijo    Pinhal Novo    20 993     5 584', 'Técnico de análises clínicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11112411, 'Marï¿½lia', 'Meneses', 'Coimbra    Montemor-o-Velho    Montemor-o-Velho    2 853     2 482', 'Cabeleireiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11111213, 'Nilda', 'Mendes', 'Braga    Vila Verde    Sande    592    439', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (63157114, 'Nilton', 'Vilaça', 'Castelo Branco    Vila de Rei    Fundada    676    3 629', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11942189, 'Camilo', 'Teixeira', 'Guarda    Trancoso    Torre do Terrenho    211    1 403', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12255133, 'George', 'Vilalobos', 'Évora    Estremoz    Sta. Vitória do Ameixial    491    5 542', 'Fisioterapeuta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18347112, 'Malvina', 'Mendoza', 'Braga    Guimarães    Rendufe    779    522', 'Engenheiro eletrotécnico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (99953331, 'Agnete', 'Gusmão', 'Braga    Terras de Bouro Chorense    582    751', 'Pintor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43131411, 'Salvador', 'Quinteiro', 'Aveiro    Oliveira de Azemeis    S. Roque    5 480     715', 'Bombeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17218327, 'Firmino', 'Lucena', 'Viseu    Tabuaço    Granja do Tedo    227    467', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18957112, 'Margarete', 'Ponte', 'Porto    Amarante    Lomba    859    322', 'Contabilista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41121119, 'Serafim', 'Doutel', 'Braga    Cabeceiras de Basto    Refojos de Basto    4 445     1 304', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16122118, 'Valesca', 'Casqueira', 'Castelo Branco    Covilhã    Covilhã (S. Martinho)    4 911     884', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42695234, 'Carol', 'Casado', 'Lisboa    Lisboa    Sta. Engrácia    5 860     57', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (57869713, 'Cristina', 'Medeiros', 'Viseu    Tarouca    Salzedas    861    892', 'Engenheiro agrónomo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23322113, 'Dï¿½rio', 'Ximenes', 'Castelo Branco    Castelo Branco    Benquerenças    725    6 155', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (95114619, 'Luca', 'Palmeira', 'Guarda    Vila Nova de Foz Côa    Sebadelhe    317    780', 'Web designer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11522722, 'Hilï¿½rio', 'Junqueira', 'Braga    Vila Verde    Portela das Cabras    256    234', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61314711, 'Raquel', 'Caiado', 'Viseu    Moimenta da Beira    Alvite    1 228     2 031', 'Guia turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42765557, 'Ezequiel', 'Salomão', 'Setúbal    Santiago do Cacém    Ermidas-Sado    2 206     8 872', 'Empreendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25122638, 'Leandro', 'Lancastre', 'Santarem    Mação    Penhascoso    952    3 877', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (28223211, 'Antero', 'Bivar', 'Açores    Angra do Heroísmo    Angra (Sta. Luzia)    3 001     120', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11426351, 'Carla', 'Assis', 'Faro    Albufeira    Ferreiras    4 951     2 464', 'Médico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (44535262, 'Hebe', 'Dias', 'Açores    Ribeira Grande    Pico da Pedra    2 426     656', 'Analista de investimentos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51423236, 'Simï¿½o', 'Salgado', 'Leiria    Porto de Mós    Alcaria    256    1 415', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25928381, 'Ezequiel', 'Capistrano', 'Bragança    Vinhais    Vale das Fontes    430    1 665', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (28428925, 'Ari', 'Marino', 'Viana do castelo    Melgaço    Parada do Monte    487    2 732', 'Freelancer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25123487, 'Altino', 'Câmara', 'Bragança    Mirandela    S. Salvador    295    1 423', 'Tradutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (38411289, 'Luciana', 'Pinho', 'Viseu    Cinfães    Alhões    284    1 066', 'Gestor de projetos IT');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12232351, 'Carlota', 'Belo', 'Viseu    Tabuaço    Távora    420    698', 'Polícia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23434111, 'Edelmiro', 'Dinis', 'Santarem    Constância    Sta Margarida da Coutada    1 854     5 877', 'Maquinista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12911425, 'Tomï¿½s', 'Mendes', 'Bragança    Vinhais    S. Jomil    62    796', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (71551922, 'Quirino', 'Reis', 'Porto    Paços de Ferreira    Freamunde    7 452     468', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (53712242, 'Jonas', 'Alencar', 'Viseu    Penalva do Castelo    Antas    331    1 018', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24611935, 'Yasmin', 'Azenha', 'Bragança    Alfândega da Fé    Vilarelhos    335    1 215', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15592433, 'Elza', 'Ornellas', 'Aveiro    Arouca    Burgo    2 067     538', 'Contabilista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26391311, 'Gilberta', 'Mourão', 'Braga    Celorico de Basto    Canedo de Basto    1 028     1 023', 'Contabilista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12411278, 'Elvis', 'Jesus', 'Bragança    Carrazeda de Ansiães    Zedes    214    1 007', 'Técnico de análises clínicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19578242, 'Noemi', 'Cidreira', 'Madeira    Câmara de Lobos    Câmara de Lobos    16 842     762', 'Jornalista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19673963, 'Clemente', 'Cirne', 'Castelo Branco    Belmonte    Maçainhas    385    1 873', 'Motorista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51722267, 'Ismael', 'Mansilha', 'Vila Real    Vila Pouca de Aguiar    Sabroso de Aguiar    708    1 207', 'Técnico de recursos humanos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (94343771, 'Olegï¿½rio', 'Félix', 'Braga    Barcelos    Vila Frescaínha (S. Pedro)    1 655     316', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (57553312, 'Eunice', 'Murtinho', 'Viana do castelo    Viana do Castelo    Geraz do Lima (Sta Leocádia)    1 058     735', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (66613212, 'Wilton', 'Paião', 'Viseu    Oliveira de Frades    S. João da Serra    643    1 221', 'Polícia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12722516, 'Duï¿½lha', 'Paranhos', 'Leiria    Nazaré    Valado dos Frades    3 308     1 837', 'Jornalista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19314118, 'Estrela', 'Guerra', 'Porto    Paredes    Aguiar de Sousa    1 600     2 232', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11383382, 'Gustavo', 'Amarante', 'Coimbra    Arganil    Cerdeira    330    547', 'Formador profissional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12513141, 'Natï¿½lio', 'Barreto', 'Coimbra    Figueira da Foz    Bom Sucesso    2 006     6 094', 'Piloto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (46213122, 'Andreia', 'Sampaio', 'Faro    Albufeira    Ferreiras    4 951     2 464', 'Gestor de transportes');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13187252, 'Amï¿½rico', 'Moraes', 'Bragança    Macedo de Cavaleiros    Vilarinho do Monte    72    731', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23115613, 'Narciso', 'Castilho', 'Viana do castelo    Arcos de Valdevez    Sabadim    543    899', 'Tradutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (83153138, 'Saï¿½l', 'Madruga', 'Viseu    S. Pedro do Sul    Várzea    1 499     637', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (84475122, 'Tï¿½lio', 'Pestana', 'Castelo Branco    Fundão    Escarigo    309    932', 'Educador de infância');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22235843, 'Clemente', 'Botelho', 'Madeira    Sta. Cruz    Santo António da Serra    982    1 477', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52563242, 'Mï¿½nica', 'Barros', 'Faro    Monchique    Marmelete    1 087     14 767', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23621151, 'Viriato', 'Couto', 'Bragança    Macedo de Cavaleiros    Macedo de Cavaleiros    6 087     1 534', 'Diretor de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (83253117, 'Armï¿½nio', 'Negromonte', 'Viana do castelo    Vila Nova de Cerveira    Reboreda    678    621', 'Freelancer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18511139, 'Capitolino', 'Teles', 'Porto    Marco de Canaveses    S. Lourenço do Douro    951    394', 'Maquinista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13412682, 'Eunice', 'Bogalho', 'Viana do castelo    Valença    Fontoura    737    913', 'Tradutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (54919115, 'Edson', 'Dinis', 'Évora    Mora    Mora    2 819     12 759', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61115119, 'Jonata', 'Villaça', 'Setúbal    Alcácer do Sal    Sta. Susana    501    16 644', 'Segurança privado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (37222111, 'ï¿½ngelo', 'Salgado', 'Viseu    Oliveira de Frades    Pinheiro    1 369     2 225', 'Técnico de recursos humanos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (53162467, 'Nï¿½dia', 'Canário', 'Braga    Braga    Tebosa    1 096     266', 'Carpinteiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31612839, 'Verï¿½nica', 'Mata', 'Braga    Barcelos    Igreja Nova    445    190', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (27173111, 'Mï¿½rcia', 'Rodovalho', 'Coimbra    Condeixa-a-Nova    Sebal    1 793     1 668', 'Gestor de marketing');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43419258, 'Caio', 'Alencastre', 'Braga    Fafe    Serafão    1 195     697', 'Professor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21233115, 'Romualdo', 'Aires', 'Açores    Lajes das Flores    Lajedo    107    673', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (72211119, 'Rosï¿½ria', 'Aquino', 'Braga    Vila Verde    Freiriz    1 142     574', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24571356, 'Augusto', 'Goes', 'Guarda    Sabugal    Pena Lobo    177    1 664', 'Especialista em inteligência artificial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51613241, 'Vilela', 'Bethecourt', 'Lisboa    Vila Franca de Xira    Cachoeiras    769    984', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31121629, 'Ademar', 'Rabello', 'Castelo Branco    Covilhã    Casegas    701    4 259', 'Engenheiro mecânico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23511269, 'Dinarte', 'Ferreira', 'Bragança    Alfândega da Fé    Saldonha    102    842', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11111452, 'Delfino', 'Taveira', 'Braga    Vila Nova de Famalicão    Bairro    3 803     370', 'Jornalista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19116123, 'Alexandrina', 'Laranjeira', 'Lisboa    Lisboa    Alto do Pina    10 253     82', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (38113312, 'Agostinha', 'Travassos', 'Beja    Odemira    Zambujeira do Mar    844    4 296', 'Engenheiro agrónomo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17362531, 'Felicia', 'Rodrigues', 'Castelo Branco    Fundão    Bogas de Cima    466    3 132', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (35127128, 'Filipa', 'Valladares', 'Braga    Barcelos    Creixomil    858    417', 'Juiz');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31211328, 'Gervï¿½sio', 'Eanes', 'Lisboa    Oeiras    Linda-a-Velha    21 952     232', 'Educador de infância');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41152719, 'Azalï¿½ia', 'Caniça', 'Açores    Ribeira Grande    Maia    1 901     2 197', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (82428251, 'Amï¿½lia', 'Covelhã', 'Beja    Ferreira do Alentejo    Figueira dos Cavaleiros    1 513     16 378', 'Carpinteiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11114232, 'Querubim', 'Penha', 'Porto    Baião    Baião (Sta. Leocádia)    641    456', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (55462931, 'Hirondina', 'Carvalheiro', 'Bragança    Bragança    Coelhoso    299    2 023', 'Bombeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11133391, 'Ronaldo', 'Silvestre', 'Beja    Mértola    S. Miguel do Pinheiro    880    13 825', 'Educador de infância');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24146831, 'Dulcineia', 'Laureano', 'Viseu    S. Pedro do Sul    S. Cristóvão de Lafões    231    711', 'Serralheiro');
